transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_62022388,CUST_62672,6326499336387368,2024-10-03 14:55:45.830988+00:00,Healthcare,pharmacy,Walgreens,284.71,GBP,UK,Unknown City,medium,Basic Debit,False,iOS App,mobile,4f8cb670c7d4283b91e59e0baa7e9430,113.37.242.171,0,False,14,False,"{'num_transactions': 1724, 'total_amount': 76292747.75460328, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3707973.893055468}",False
TX_309d69b5,CUST_61610,4431494105583260,2024-10-28 04:13:31.212351+00:00,Restaurant,premium,Morton's,5693.25,MXN,Mexico,Unknown City,medium,Basic Credit,False,Android App,mobile,819ec0339e260fe9eb39f6e9abb92a2f,55.222.134.27,0,False,4,False,"{'num_transactions': 130, 'total_amount': 2073581.0364491718, 'unique_merchants': 71, 'unique_countries': 12, 'max_single_amount': 528163.1938454584}",False
TX_933c8b5d,CUST_86127,5565967187035072,2024-10-03 14:08:12.344059+00:00,Healthcare,medical,Local Hospital,110852.94,RUB,Russia,Unknown City,medium,Platinum Credit,False,Edge,web,070dbd23c59a202138fbaff752ab1896,92.215.88.128,0,False,14,False,"{'num_transactions': 770, 'total_amount': 70761815.00054072, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2946447.1702570417}",False
TX_01adab38,CUST_78084,377623776864567,2024-10-21 04:00:00.564239+00:00,Restaurant,casual,Applebee's,9097.22,RUB,Russia,Unknown City,medium,Basic Credit,False,Chrome,web,576ada95627c4188e73d99f63987a757,56.0.21.194,0,False,4,False,"{'num_transactions': 110, 'total_amount': 7530858.934446936, 'unique_merchants': 69, 'unique_countries': 11, 'max_single_amount': 2233596.6722212853}",False
TX_055d0311,CUST_40696,6125470944727611,2024-10-13 15:54:15.359684+00:00,Retail,physical,Nike Store,15039.3,RUB,Russia,Unknown City,medium,Basic Debit,False,Safari,web,fae331e6d316fc449af579cd89a9b27a,161.26.146.114,0,False,15,True,"{'num_transactions': 899, 'total_amount': 18905793.38093285, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 687892.9827265019}",False
TX_f1b9fe71,CUST_76539,4743742693877061,2024-10-07 08:51:37.548383+00:00,Gas,major,Exxon,665.64,SGD,Singapore,Unknown City,medium,Gold Credit,False,iOS App,mobile,adca072c611b7a8d61428202a96da825,224.135.79.145,1,False,8,False,"{'num_transactions': 178, 'total_amount': 3109260.3578972593, 'unique_merchants': 85, 'unique_countries': 11, 'max_single_amount': 1096716.4677901152}",False
TX_e8430f62,CUST_77813,5547145745893281,2024-10-19 18:09:58.990086+00:00,Gas,major,Texaco,449653.75,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Edge,web,c236fbc7da5d0788fc0aa42d9a5e3fe7,144.141.253.176,1,False,18,True,"{'num_transactions': 603, 'total_amount': 24598953.32225721, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1838272.6733709036}",False
TX_3493ee75,CUST_61287,373657068648662,2024-10-26 05:45:40.612966+00:00,Travel,booking,Hotels.com,5340.99,USD,USA,Houston,large,Basic Debit,False,Safari,web,de778bb95c772dcf49680b6060a1fbea,70.86.45.188,1,True,5,True,"{'num_transactions': 9, 'total_amount': 425935.29202646896, 'unique_merchants': 9, 'unique_countries': 3, 'max_single_amount': 150037.27332736802}",True
TX_fbe40b2d,CUST_71592,370682707291362,2024-10-30 19:54:31.305890+00:00,Retail,online,Amazon,875.37,CAD,Canada,Unknown City,medium,Gold Credit,False,iOS App,mobile,c208294d0b5cc1e78963925e3b5fb2cc,138.22.106.179,0,False,19,False,"{'num_transactions': 19, 'total_amount': 1515130.8275679213, 'unique_merchants': 18, 'unique_countries': 6, 'max_single_amount': 822945.9191541248}",False
TX_f3c890f7,CUST_36936,4695025404536434,2024-10-27 17:34:28.505108+00:00,Healthcare,pharmacy,Walgreens,445.19,CAD,Canada,Unknown City,medium,Basic Credit,False,iOS App,mobile,b492d4ae44c3d1bea4c796d1c0c60e62,156.153.45.68,0,False,17,True,"{'num_transactions': 43, 'total_amount': 273880.89066016435, 'unique_merchants': 34, 'unique_countries': 8, 'max_single_amount': 197858.71438514887}",False
TX_65e491ac,CUST_80555,4553953264122097,2024-10-05 22:24:17.343795+00:00,Gas,major,Shell,625.24,CAD,Canada,Unknown City,medium,Premium Debit,False,Chrome,web,53689d1cadf756fc2d2325a90752f2c9,220.222.220.158,0,False,22,True,"{'num_transactions': 675, 'total_amount': 15197075.266912956, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1885628.6408269252}",False
TX_10026c55,CUST_17729,5332184146138953,2024-10-29 01:04:13.341833+00:00,Gas,local,Highway Gas Stop,5844.19,BRL,Brazil,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,57f6cedf1ab377b35004c31a9bc00cdd,222.144.15.49,1,False,1,False,"{'num_transactions': 46, 'total_amount': 11738265.959083887, 'unique_merchants': 38, 'unique_countries': 8, 'max_single_amount': 5895505.519711089}",True
TX_9430933f,CUST_79873,4623741632412910,2024-10-27 22:35:01.295510+00:00,Healthcare,medical,Medical Center,481.26,EUR,France,Unknown City,medium,Gold Credit,False,Safari,web,da02582d2770c391636cfa15f6727a10,162.95.49.86,0,False,22,True,"{'num_transactions': 35, 'total_amount': 1135519.9387905572, 'unique_merchants': 30, 'unique_countries': 9, 'max_single_amount': 462696.2427842494}",False
TX_4475fbc6,CUST_91895,379296755546998,2024-10-22 11:55:20.846702+00:00,Travel,hotels,Hilton,178397.56,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Edge,web,b4715203a2deb9c4ca83f105762a541a,189.177.61.117,0,True,11,False,"{'num_transactions': 23, 'total_amount': 3051153.228322964, 'unique_merchants': 20, 'unique_countries': 6, 'max_single_amount': 588232.0864062287}",False
TX_2f3c52b8,CUST_39119,379048870933431,2024-10-22 15:27:23.139970+00:00,Gas,major,Exxon,183.34,GBP,UK,Unknown City,medium,Basic Debit,False,Chrome,web,704f4396acde955f7a144ebc6b8278ab,55.32.58.60,0,False,15,False,"{'num_transactions': 249, 'total_amount': 4540890.205875443, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1015687.4895382458}",False
TX_e5e73ec3,CUST_12255,5718653238932519,2024-10-16 15:46:09.765427+00:00,Gas,major,Mobil,303.5,EUR,Germany,Unknown City,medium,Premium Debit,False,Firefox,web,b9becb4ecca0494c884d353c81a48d24,149.47.139.230,1,False,15,False,"{'num_transactions': 1190, 'total_amount': 98254580.49687254, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2651476.9825749923}",False
TX_4fbf1cbf,CUST_91472,5083529567651010,2024-10-19 11:03:50.981879+00:00,Travel,hotels,Sheraton,122737.81,NGN,Nigeria,Unknown City,medium,Basic Debit,False,iOS App,mobile,b3f8f028312a7ae99444621ab20ed145,237.215.122.110,0,True,11,True,"{'num_transactions': 409, 'total_amount': 41973003.38547974, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 2056480.108914336}",False
TX_725b561b,CUST_92945,5721872121211121,2024-10-07 06:46:12.637354+00:00,Gas,local,Local Gas Station,38898.72,RUB,Russia,Unknown City,medium,Gold Credit,False,Chrome,web,d0425bc3a1ac805c02c949200b1ef347,175.107.43.231,1,False,6,False,"{'num_transactions': 536, 'total_amount': 15187216.44600361, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 5283626.901842794}",False
TX_4795ea3d,CUST_71237,6044936047274881,2024-10-02 20:16:59.938875+00:00,Healthcare,medical,Local Hospital,193.74,USD,USA,Philadelphia,medium,Basic Credit,False,Firefox,web,62d964520565319bf3e70c1c926215bd,190.228.235.13,1,False,20,False,"{'num_transactions': 235, 'total_amount': 5551350.850527084, 'unique_merchants': 89, 'unique_countries': 12, 'max_single_amount': 927381.1956909739}",False
TX_a50daeee,CUST_77563,5505859895679304,2024-10-30 10:07:19.285849+00:00,Gas,major,Shell,332.37,CAD,Canada,Unknown City,medium,Basic Debit,False,Firefox,web,a33cf9d8be7e3fac0c3fd87b055d33d1,35.180.53.238,0,False,10,False,"{'num_transactions': 21, 'total_amount': 252767.70406542782, 'unique_merchants': 21, 'unique_countries': 5, 'max_single_amount': 246053.03973662923}",False
TX_aa1e3f55,CUST_60468,6305547259370160,2024-10-30 01:54:21.425061+00:00,Travel,hotels,Holiday Inn,415.75,CAD,Canada,Unknown City,medium,Basic Credit,False,Safari,web,f98697a30d345b7b9476d2470339b968,231.128.59.64,0,True,1,False,"{'num_transactions': 17, 'total_amount': 78374.2940396537, 'unique_merchants': 15, 'unique_countries': 6, 'max_single_amount': 35948.616521326236}",False
TX_31a38a15,CUST_93214,375468556703599,2024-10-06 19:52:55.268101+00:00,Healthcare,pharmacy,Walgreens,561.06,SGD,Singapore,Unknown City,medium,Basic Debit,False,Safari,web,4d6303e682abe817e83935c3f582e774,108.54.99.36,1,False,19,True,"{'num_transactions': 721, 'total_amount': 16154747.10787004, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1000055.3750234486}",False
TX_9baf5b7d,CUST_37665,5380951484424745,2024-10-25 23:57:48.834056+00:00,Travel,hotels,Holiday Inn,2570.85,BRL,Brazil,Unknown City,medium,Basic Credit,False,Android App,mobile,13f71668a114b9713aadf7f9fd234d7d,84.89.132.53,0,True,23,False,"{'num_transactions': 171, 'total_amount': 2858296.458095021, 'unique_merchants': 79, 'unique_countries': 12, 'max_single_amount': 851603.5199601087}",False
TX_f5c112bf,CUST_32091,5529788960540715,2024-10-11 13:18:51.609068+00:00,Entertainment,events,StubHub,9136.76,MXN,Mexico,Unknown City,medium,Premium Debit,False,Firefox,web,34be0a2f9991bc0d697a6d3bcfe68b37,98.235.12.27,1,True,13,False,"{'num_transactions': 242, 'total_amount': 9807307.329140062, 'unique_merchants': 88, 'unique_countries': 12, 'max_single_amount': 5942589.935685688}",False
TX_d5ad5c63,CUST_44084,376426803336869,2024-10-07 08:02:59.606004+00:00,Retail,online,Newegg,603.27,BRL,Brazil,Unknown City,medium,Basic Debit,False,Chrome,web,c6aae15d0a7f5b989e0b4d25f3dfd319,29.76.158.185,0,False,8,False,"{'num_transactions': 331, 'total_amount': 4859745.590822711, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 552778.8549619229}",False
TX_a2621612,CUST_16988,6451737854402466,2024-10-16 13:07:40.008015+00:00,Travel,hotels,Holiday Inn,75194.25,MXN,Mexico,Unknown City,medium,Basic Credit,True,Chip Reader,pos,e1819be734b037703fff8610d4c48b0e,234.175.92.250,1,True,13,False,"{'num_transactions': 461, 'total_amount': 44939103.07028189, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1449679.5818160912}",True
TX_469bab3d,CUST_63131,379947217538029,2024-10-04 14:56:07.747288+00:00,Education,supplies,University Bookstore,82463.56,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Edge,web,a510a317599b47e5a6e8158d4bafac65,197.173.133.15,0,False,14,False,"{'num_transactions': 969, 'total_amount': 105138252.21904188, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2048538.5303203666}",False
TX_e3351636,CUST_12030,5997434772345216,2024-10-14 18:26:19.533629+00:00,Gas,local,Local Gas Station,28923.96,RUB,Russia,Unknown City,medium,Premium Debit,False,Android App,mobile,6340b38e5e5a970c5bb9e3521546e174,232.161.36.225,1,False,18,False,"{'num_transactions': 535, 'total_amount': 21563589.510548614, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3859480.199495153}",False
TX_f06aafc3,CUST_82062,377167877034175,2024-10-12 01:22:30.356457+00:00,Education,online,MasterClass,1670.86,EUR,Germany,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,b98ada991f1b0c5980e8e970c057fbd3,253.205.47.174,1,False,1,True,"{'num_transactions': 502, 'total_amount': 13892888.469533572, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 991925.6989386681}",True
TX_1546d28a,CUST_10213,4792221032017622,2024-10-21 12:05:49.074759+00:00,Retail,online,Wayfair,521.27,SGD,Singapore,Unknown City,medium,Basic Debit,False,Edge,web,0309391a84d7b35fc7cd94c7c06cea67,161.170.22.41,0,False,12,False,"{'num_transactions': 426, 'total_amount': 11231622.849821314, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 1298205.1234592022}",False
TX_2b47dd8a,CUST_47756,6495768297109788,2024-10-15 11:02:15.433329+00:00,Retail,online,Newegg,465.23,SGD,Singapore,Unknown City,medium,Basic Credit,False,iOS App,mobile,e106912e8d064497dbc56f8f60344a43,232.44.117.135,0,False,11,False,"{'num_transactions': 670, 'total_amount': 14189064.010216268, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1982121.1208288283}",False
TX_6c2a781d,CUST_46132,5093862889675914,2024-10-25 09:05:53.767242+00:00,Entertainment,events,StubHub,665.6,EUR,Germany,Unknown City,medium,Platinum Credit,False,Safari,web,30e3369c34be919a3d8bdcd10d14494a,156.132.15.230,0,True,9,False,"{'num_transactions': 48, 'total_amount': 3459591.5252707275, 'unique_merchants': 37, 'unique_countries': 8, 'max_single_amount': 893513.3049724669}",False
TX_45a7203b,CUST_97902,6234920044966525,2024-10-22 13:25:37.120136+00:00,Travel,hotels,Hilton,963.28,USD,USA,Phoenix,medium,Platinum Credit,False,Android App,mobile,fb8468fcbe59ead598b5ed65b5abe436,188.219.52.64,0,True,13,False,"{'num_transactions': 240, 'total_amount': 11871384.37339296, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 2810306.3896591864}",False
TX_6a17e553,CUST_82892,5738137933342402,2024-10-03 12:35:34.391654+00:00,Travel,hotels,Holiday Inn,120052.31,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Edge,web,72638d62dc2947cd71ddd357cada0fc7,174.162.172.83,0,True,12,False,"{'num_transactions': 165, 'total_amount': 18675442.78286253, 'unique_merchants': 81, 'unique_countries': 11, 'max_single_amount': 2119296.268547426}",False
TX_662e9a2e,CUST_54489,5843694564379071,2024-10-01 09:57:26.039188+00:00,Entertainment,events,Ticketmaster,643.37,SGD,Singapore,Unknown City,medium,Premium Debit,False,Firefox,web,601caa44bd74378e15f7d0f291e4f8c3,39.167.152.150,0,True,9,False,"{'num_transactions': 641, 'total_amount': 15785469.65984187, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 911672.521548674}",False
TX_d619bb7a,CUST_67030,6846488448176158,2024-10-24 14:32:44.176424+00:00,Healthcare,pharmacy,Walgreens,14667.37,RUB,Russia,Unknown City,medium,Basic Debit,False,Android App,mobile,226ecb70a1c02059c8ad934a5fbcdf0d,57.206.132.73,0,False,14,False,"{'num_transactions': 325, 'total_amount': 13562789.616413524, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 1667417.998149755}",False
TX_0ce20564,CUST_87126,5700225108112702,2024-10-11 05:57:11.268585+00:00,Grocery,online,Instacart,459.75,CAD,Canada,Unknown City,medium,Premium Debit,False,Android App,mobile,0838f01dcbd4521a5d1a263ccf5a2a4e,145.58.83.228,0,False,5,False,"{'num_transactions': 921, 'total_amount': 25596198.539825015, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1711387.169178554}",False
TX_625a6a3f,CUST_52270,372207914456760,2024-10-04 12:00:01.633991+00:00,Retail,physical,Target,3503.16,BRL,Brazil,Unknown City,medium,Gold Credit,False,Firefox,web,2c24bc5d0bd0ac359c995dcf3b7a563c,23.242.81.220,0,False,12,False,"{'num_transactions': 1363, 'total_amount': 48984532.24642639, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5317342.486993208}",False
TX_fe250f5b,CUST_40882,6641119167915081,2024-10-08 15:36:53.250695+00:00,Education,online,MasterClass,688.16,SGD,Singapore,Unknown City,medium,Gold Credit,False,Edge,web,b5f7b81ffa668ac649a2fd40d76404bb,98.124.183.230,0,False,15,False,"{'num_transactions': 386, 'total_amount': 13530932.039430555, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 3313171.409481631}",False
TX_4514606e,CUST_14357,370154451376989,2024-10-13 07:54:51.638182+00:00,Grocery,online,FreshDirect,788.34,EUR,France,Unknown City,medium,Platinum Credit,False,Chrome,web,148b4e5810ec60bf2d26d2e6a3470648,141.184.21.182,0,False,7,True,"{'num_transactions': 860, 'total_amount': 25138551.519393653, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2892822.9241698366}",False
TX_c556681e,CUST_85694,377159708867188,2024-10-22 14:15:52.963139+00:00,Restaurant,casual,Chili's,8124.8,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Firefox,web,c83240dfe369dc7845deacce3b8753b6,50.169.188.171,0,False,14,False,"{'num_transactions': 53, 'total_amount': 3727393.61948329, 'unique_merchants': 43, 'unique_countries': 9, 'max_single_amount': 1004500.0947998769}",False
TX_8029f8b3,CUST_51601,5668943204423670,2024-10-27 00:10:49.438509+00:00,Entertainment,gaming,Xbox Live,3882.63,MXN,Mexico,Unknown City,medium,Premium Debit,False,Safari,web,888e9b05d0795165c1d52675194d858e,90.97.142.209,1,True,0,True,"{'num_transactions': 157, 'total_amount': 5895394.753618437, 'unique_merchants': 85, 'unique_countries': 12, 'max_single_amount': 1006331.8943929485}",False
TX_c6123af5,CUST_84084,4614921803744074,2024-10-26 09:51:22.606027+00:00,Retail,online,Etsy,470.9,CAD,Canada,Unknown City,medium,Basic Debit,False,Safari,web,ed32658d5cb8d6025a9b1db53b9cd4ad,110.204.143.228,0,False,9,True,"{'num_transactions': 139, 'total_amount': 4724833.484094754, 'unique_merchants': 78, 'unique_countries': 12, 'max_single_amount': 1255352.3408596378}",False
TX_25e90fed,CUST_70256,5583598510892323,2024-10-26 20:16:23.136108+00:00,Travel,transport,Enterprise Rent-A-Car,194.78,AUD,Australia,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,2d6fee283e635f0c424f39889617665d,63.87.13.180,1,True,20,True,"{'num_transactions': 40, 'total_amount': 1908660.825606875, 'unique_merchants': 33, 'unique_countries': 4, 'max_single_amount': 1076743.4491470426}",True
TX_0f7ef975,CUST_93459,378312804395732,2024-10-26 10:42:01.983139+00:00,Healthcare,medical,Medical Center,39.47,MXN,Mexico,Unknown City,medium,Gold Credit,False,Chrome,web,60e6df74e82f934b77ca81ccdfccfd40,40.209.110.39,1,False,10,True,"{'num_transactions': 106, 'total_amount': 2962908.9482626016, 'unique_merchants': 65, 'unique_countries': 11, 'max_single_amount': 1660882.9015022384}",True
TX_47ec404f,CUST_94617,4227754632530482,2024-10-17 04:48:22.824561+00:00,Education,supplies,Chegg,1.27,BRL,Brazil,Unknown City,medium,Basic Debit,True,NFC Payment,pos,227df954fdc2709de8d2c4d4bde93d0e,135.105.3.242,1,False,4,False,"{'num_transactions': 467, 'total_amount': 11534144.366127905, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1019468.0236537532}",True
TX_e6730b4e,CUST_80639,6437588489519946,2024-10-26 01:42:06.178292+00:00,Grocery,online,FreshDirect,337745.45,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Firefox,web,983e93dd191352d2365d933a535c7e0f,223.240.63.11,1,False,1,True,"{'num_transactions': 123, 'total_amount': 2852472.9720904143, 'unique_merchants': 69, 'unique_countries': 12, 'max_single_amount': 818872.4051358347}",True
TX_d11ffd13,CUST_69166,6009156856669187,2024-10-15 00:22:46.958457+00:00,Gas,local,Highway Gas Stop,2489.76,BRL,Brazil,Unknown City,medium,Basic Credit,False,Android App,mobile,493a0d4b917d3614e568b4da37771a37,148.223.213.200,0,False,0,False,"{'num_transactions': 213, 'total_amount': 7756767.732354184, 'unique_merchants': 86, 'unique_countries': 12, 'max_single_amount': 2039773.2307951632}",False
TX_36029ebe,CUST_74257,6906648418485668,2024-10-14 09:04:55.946877+00:00,Grocery,online,FreshDirect,776.01,GBP,UK,Unknown City,medium,Platinum Credit,False,Chrome,web,c043098401cc3a5bca808875117d29b2,35.35.19.217,0,False,9,False,"{'num_transactions': 723, 'total_amount': 26220498.437401988, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3769962.569634336}",False
